web-scraper-order,web-scraper-start-url,item
"1567142626-2029","https://study.baidu.com/tiku","[题目]
山地是流域的重要组成部分，对其保护的重点是(　　)A矿产资源保护B水量合理分配和水质保护C水资源的节约利用D植被生态的保护题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：山地一般为河流的上中游，由于山地地形起伏较大，生态环境脆弱，一旦植被破坏则容易导致水土流失等生态环境问题，故应以加强保护植被为重点的生态环境建设。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2034","https://study.baidu.com/tiku","[题目]
田纳西河干流上的水库开始放水的时间是(    )A每年的8月1日B每年的10月1日C每年的圣诞节D每年的元旦题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：由于田纳西河流域受亚热带季风性湿润气候影响，但降水量主要分布于10月到次年的4月，故水库开始放水应在雨季来临之前，以腾出库容应对雨季的径流量增加。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2007","https://study.baidu.com/tiku","[题目]
田纳西河是密西西比河的（   ）A干流的一段B一级支流C二级支流D三级支流题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：田纳西河是俄亥俄河的一级支流，属于密西西比河的二级支流，故选C项。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2027","https://study.baidu.com/tiku","[题目]
珠江三角洲地区工业化与城市化过程出现的问题不包括（   ）A产业升级面临困难B城市建设相对落后C生态环境问题日趋严重D产业转移日渐加强题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：劳动密集型产业向我国沿海地区的转移带动了珠江三角洲地区的工业化和城市化，故不属于城市化过程中的问题。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-2037","https://study.baidu.com/tiku","[题目]
关于珠江三角洲地区在20世纪80年代工业化和城市化水平迅速提高的有利条件的分析，正确的是（  ）①工业基础雄厚，产值高 ②发达国家和地区的产业结构调整 ③国家的对外开放政策④良好的区位条件⑤全国最大的侨乡之一 ⑥煤、石油等矿产资源丰富A①②③④B②③④⑤C①③④⑤D③④⑤⑥题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：在20世纪80年代属于改革开放的初期，珠江三角洲地区的工业刚好起步，并且该区煤、石油等矿产资源一直都十分贫乏，故在正确的选项中一定不能含有①⑥，答案就只有B。改革开放的初期，珠江三角洲地区凭借国家政策的扶持、多侨乡、承接国外产业转移等良好的区位优势迅速走上了工业化和城市道路。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1951","https://study.baidu.com/tiku","[题目]
从某一遥感影像图中不能获取的信息是（　　）A洪水淹没面积B人口受教育水平C植物病虫害程度D土地利用方式题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：根据地面物体辐射或反射的电磁波信息，在图像胶片记录下来就形成遥感影像图，所以可以根据水体与陆地反射电磁波信息不同、病虫害程度不同的植物反射电磁波信息不同、不同的土地利用方式的反射率不同，可以得到洪水淹没面积，植物病虫害程度和土地利用方式，但人口的受教育水平不同从影像图中获得。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-1988","https://study.baidu.com/tiku","[题目]
下列不是珠江三角洲地区工业化和城市化的有利优势是（   ）A国际经济环境B对外开放政策C侨乡D重化工业基地题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：珠江三角洲地区资源能源短缺,而有着优越的地理位置,对外开放政策,又是我国侨乡,发展成为我国轻工业基地。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-2041","https://study.baidu.com/tiku","[题目]
长江三峡水利枢纽工程的建设有利于(    )A航运、发电和灌溉B利于调节河川径流的季节变化，不利于抵御洪水C鱼类洄游产卵，保护流域生态环境D防治水污染，净化水源题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：长江三峡建成后，将有效缓解长江中下游地区的洪涝灾害，并兼顾发电、航运、灌溉等多项功能，A正确；水库具有调节河流径流量的作用，利于缓解河流中下游地区的洪涝灾害，B错误；水库建设对当地的生态环境和水质带来不利影响，C、D错误。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2050","https://study.baidu.com/tiku","[题目]
读“水库调洪蓄洪功能示意图”，完成下列各题。1. 如果图中a缩短，b减小，则下列叙述可能成立的是（  ）A. 水库下游径流变化减小B. 下游不易发生洪涝灾害C. 水库中泥沙淤积不断增多D. 水库上游水土流失得到有效治理2. 若我国某大河(外流河)中上游修建多座调洪蓄洪功能为主的水库，则（  ）A. 枯水期下游流水搬运能力下降B. 入海水量总量大幅减少C. 下游河床抬升D. 三角洲面积增速减缓题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. C2. D解析：⑴根据水库的调蓄能力，水库泥沙不断淤积，水库的库容不断减少，水库削峰补枯的能力下降，b值在变小。洪峰出现的时间在缩短，a值缩短，C对。调蓄能力下降，水库的下游径流变化增大，A错。下游洪涝灾害增多，B错。上游水土流失多，D错。⑵若该大河中上游修建多座水库，则枯水期下游径流稳定，流水搬运能力较强，A错。入海水量总量不会减少，B错。下游泥沙沉积少，河床侵蚀，C错。泥沙大量淤积库区，河口泥沙淤积量减少，三角洲面积增速将减缓，D对。据此可知答案为：（1）C；（2）D。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2006","https://study.baidu.com/tiku","[题目]
如果下图表示的是某条河流不同年代的流量年变化曲线，则在这期间该河流域可能(    )①修建了水利工程 ②开辟了运输线③加固了防洪大堤 ④流域内植被遭到破坏A①②B②③C①④D②④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：开辟运输线和加固防洪大堤对河流的径流量没有影响，而修建水利工程能调节河流的径流量，修建水利工程后能使河流径流量的季节变化减小；植被能涵养水源，故若流域内的植被遭到破坏则可能使河流径流量的季节变化加大。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1944","https://study.baidu.com/tiku","[题目]
由于遥感技术的发展，地理学者可以利用高空的地球资源科技卫星来探索地上多种地理现象。下列哪种地理现象不可以利用卫星影像来进行分析(    )A崇明岛近十年内面积扩大情况B大亚湾核电站热水排放范围C汶川震后堰塞湖的发展变化D甲型H7N9流感疫情严重区域题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：卫星影像主要是运用遥感技术，资源科技卫星可以通过接收电磁波获得遥感图片，拍摄出崇明岛近十年内面积扩大情况，大亚湾核电站热水排放范围 以及汶川震后堰塞湖的发展变化，A、B、C可以。但是甲型H7N9流感不是资源，所以不能拍摄疫情严重区域的影像，D不可以，选D。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-1969","https://study.baidu.com/tiku","[题目]
由于城市化易出现的环境、交通等诸多“城市病”，因此要限制城市化水平的提高。题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：错误解析：合理的城市化可以改善环境，过快的城市会使城市环境质量下降，因此城市水平应与社会经济发展水平相适应。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1970","https://study.baidu.com/tiku","[题目]
大型水利工程建设对其所在流域可能带来的影响有（    ）A增加下游洪峰流量B调节库区周边地区气温C阻塞鱼类洄游通道D增加下游河川径流总量题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B,C解析：大型水库的建设会减少下游洪峰流量，故A项错误；会增加库区的蒸发量从而降水量增加，起到调节库区周边地区气候的作用，故B项正确；水库的建设可能会阻塞鱼类洄游通道，故C项正确；河流的总径流量与降水有关，与水库修建无关，故D项错误。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2045","https://study.baidu.com/tiku","[题目]
阅读图文材料,完成下列问题。捷列克河,源出大高加索山,注入里海;长623千米,流域面积4.32万平方千米,三角洲面积约4000平方千米;河口年平均流量305立方米/秒,年径流量11亿立方米;沿河建有两座水电站,沿河主要城市有弗拉季高加索、莫兹多克等。下图为捷列克河流域示意图,图中三角洲所在的洼地广泛分布着盐渍化土壤。1. 说明M地以上河段的流量占总流量比重较大的原因。2. 简述捷列克河三角洲建设天然牧场的有利条件。3. 对于捷列克河水电站的开发有以下两种观点,试选择一种进行说明。①水电站建设会对河口生物量产生影响,不宜建设。②水电站的建设会对流域产生积极影响,应该建设。题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. 流域面积广，支流多；距海洋较近，受海洋影响，降水较多；地势较高，气温低，相较于M低以下河段大陆性气候而言，蒸发弱；下渗情况较M地一下河段轻。2. 洼地地形,平坦开阔,面积大;洼地水分较多,草类等沼泽植物茂盛,水源丰富。3. 支持①，水电站建成后会导致入海水量和如海泥沙减少,水生生物养分减少；大坝影响生物洄游,导致河口水生物数量减小。支持②，水电站建设可以充分利用捷列克河水能资源优势；可以满足沿河大城市对能源的需求；可以利用水电站形成的水域条件发展养殖,观光旅游等其他产业。解析：⑴M地以上河段的流量占总流量比重较大的原因，不外乎河流补给多、支出少两类方面，而补给多可能是降水多也可能是汇入多、集水面积大等原因。据此结合图形及材料信息可知，M以上河段支流多、降水多，因此补给多；和下游河段相比，该河段蒸发弱、下渗少，因此支出少。⑵建设天然牧场的条件可结合该地自然环境特征，分别从地形、土地面积、水源等方面说明该地不宜发展耕作业根据适宜牧草生长方面分析。据材料，该地盐碱地、沼泽地广布，不宜发展耕作业，但地域辽阔、水源充足，地势平坦，对于牧草生长极其有利。⑶本题为开放性题目，回答时应先写出所选题目，然后针对所选题目进行回答。两个题目分别是支持和不支持的观点，可分别从水电站开发的有利条件、有利影响和不利条件、不利影响两方面回答。选择支持①，要从生态问题方面分析影响；若支持②，则要考虑经济价值据此可知答案为：（1）流域面积广，支流多；距海洋较近，受海洋影响，降水较多；地势较高，气温低，相较于M低以下河段大陆性气候而言，蒸发弱；下渗情况较M地一下河段轻。（2）洼地地形,平坦开阔,面积大;洼地水分较多,草类等沼泽植物茂盛,水源丰富。（3）支持①，水电站建成后会导致入海水量和如海泥沙减少,水生生物养分减少；大坝影响生物洄游,导致河口水生物数量减小。支持②，水电站建设可以充分利用捷列克河水能资源优势；可以满足沿河大城市对能源的需求；可以利用水电站形成的水域条件发展养殖,观光旅游等其他产业。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施,陆地上水体间的相互关系"
"1567142626-2036","https://study.baidu.com/tiku","[题目]
关于田纳西河流域的叙述，正确的是(　　)A田纳西河流域地形起伏大，蕴藏着丰富的水力资源B田纳西河流域属于亚热带地区，气候温暖湿润，雨热同期C田纳西河流域水系发达，支流众多，但由于地形起伏大，大部分不能通航D田纳西河流域矿产资源贫乏题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：结合所学的教材内容不难知道田纳西河流域的冬季降水比夏季略多；水系发达，支流众多，大部分都能通航，可以通过密西比河及其支流通往全国各地；在其流域范围内，煤、铁、铜等矿产资源丰富；地形起伏大，水力资源丰富。故选A。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1987","https://study.baidu.com/tiku","[题目]
美国政府对田纳西河流域综合整治与开发的主要措施有（  ）①以水资源综合开发为流域治理的核心，制定了包括防洪、航运、灌溉、旅游在内的综合性长远开发方案②大力发展水电，实行阶梯开发③充足而廉价的电力，吸引了大量技术密集型工业在本地发展④大力发展了农业和旅游业A①②③B①②④C①③④D②③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：技术密集型工业需要强大的科技力量，田纳西河流域主要是能源优势，流域内主要是发展高能耗的工业，所以“吸引了大量技术密集型工业在本地发展”不符合事实。故选B。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2020","https://study.baidu.com/tiku","[题目]
关于阿斯旺大坝产生的消极影响，叙述错误的是（   ）①尼罗河下游沿岸平原土地肥力提高   ②对一些水生动物的生存产生了影响③使下游地区的泥沙堆积加剧         ④使尼罗河三角洲盐渍化加重A①②B②③C①③D①④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：阿斯旺大坝修建之后，拦截大量泥沙，洪涝灾害减轻；河口地带，随着泥沙淤积的减少，土壤肥力下降；输入河口的营养物质减少，渔业产量下降；海水的入侵会导致土壤盐碱化；海水的侵蚀还会导致三角洲面积缩小。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2002","https://study.baidu.com/tiku","[题目]
关于浦东新区的叙述，正确的是（  ）A新区成为上海高新技术产业和现代工业基地B第三产业是浦东新区经济的主要支柱C主要加工区与科技园区沿长江分布D其城市地域结构为扇形模式题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：浦东新区是上海高新技术产业和现代工业基地，A项正确；浦东新区的支柱产业为第二产业，B项错误；主要加工区与科技园区沿黄浦江分布，C项错误；其城市地域结构属于多核心模式。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1948","https://study.baidu.com/tiku","[题目]
“数字地球”是指（ ）A用数字表示地球的大小B把整个地球信息数字化后，由计算机网络来管理的技术系统C用经纬网的数据来表示地理事物的位置D用GPS数据来表示地球上各种地理事物的位置题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：数字地球指的是建立一个地球信息模型，该模型将地球上每一角落的信息都收集、整理、归纳，并且按照地球地理坐标建立完整的信息模型并且用网络联结起来，从而使地球上的每个人都可以快速、完整、形象地了解地球宏观和微观的各种情况，并充分发挥这些数据的作用。故B项符合。知识点：
[知识点：]
数字地球的含义,区域可持续发展"
"1567142626-1960","https://study.baidu.com/tiku","[题目]
河流的自然背景决定了河流的利用方式和流域的开发方向。题型: 判断题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：流域的自然背景决定河流的利用方式和流域的开发方向。据此可知答案为：正确。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1975","https://study.baidu.com/tiku","[题目]
受多种因素的制约，珠江三角洲地区的工业化与城市化的后劲日显不足，而且出现了一系列问题。珠江三角洲地区工业与城市化过程中出现的问题不包括（    ）A产业升级面临困境B城市建设相对滞后C生态环境问题日趋严重D产业转移日渐加强题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：珠江三角洲地区工业化和城市化进程中出现的问题有：产业升级面临困境；城市建设相对落后，生态环境问题日趋严重。产业转移不是工业化、城市化中出现的问题，而是出现问题导致的结果。因此，D选项为答案。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-2023","https://study.baidu.com/tiku","[题目]
关于珠江三角洲地区城市化发展的叙述，错误的是（     ）A珠江三角洲地区工业化和城市化主要靠外资推动，形成“遍地开花，分散发展”的局面B各个城市分工明确，相互协作，共同发展C各个城市功能不清，结构趋同，相互竞争，不利于城市进一步发展D随着工业化和城市化的推进，珠江三角洲地区的各个城市的功能结构趋同，使珠江三角洲地区工业化与城市化的动力减弱题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：珠江三角洲地区的经济（尤其是在工业化早期)呈现出“外向型”的特点，其基本途径是从境外引进资金、先进技术、设备和管理及经验等，在本地加工完成后，把大批产品从香港等地通过转口贸易供应国际市场。20世纪90年代，珠江三角洲地区在优势条件丧失的情况下，又一次抓住了机遇，积极地进行了产业结构调整。珠江三角洲城市化过程中，城市间缺少分工合作，使得城市竞争力明显下降。20世纪90年代以来，我国对外开放的范围逐渐扩大，特别是长江三角洲地区的崛起，加上珠江三角洲地区本身的缺陷，使得支撑珠江三角洲地区产业升级的动力正在减弱。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1958","https://study.baidu.com/tiku","[题目]
“数字地球”是（    ）A指用数字表示地球的大小B把整个地球信息数字化后由计算机网络来管理的技术系统C用经纬网的数据来表示地理事物的位置D用GPS数据来表示地球上各种地理事物的位置题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：数字地球指的是建立一个地球信息模型，该模型将地球上每一角落的信息都收集、整理、归纳，并且按照地球地理坐标建立完整的信息模型并且用网络联结起来，从而使地球上的每个人都可以快速、完整、形象地了解地球宏观和微观的各种情况，并充分发挥这些数据的作用。故B项符合。据此可知答案为：B.知识点：
[知识点：]
数字地球的含义,区域可持续发展"
"1567142626-1963","https://study.baidu.com/tiku","[题目]
建立多元化的产业结构是资源型工业城市可持续发展的重要途径。题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：建立多元化的产业结构是资源型工业城市可持续发展的重要途径，多元化产业结构可以增加新的生长点，促进地区经济发展。据此可知答案为：正确。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1965","https://study.baidu.com/tiku","[题目]
流域的自然地理特征很大程度上决定了河流的利用方式和流域的开发方向。题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：流域内的地理位置、地形、气候、河流等自然地理特征，决定河流的利用方式和流域的开发方向，故本题叙述正确。据此可知答案为：正确。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1931","https://study.baidu.com/tiku","[题目]
2017年4月1日，中共中央、国务院决定在河北设立雄安新区（涉及河北省雄县、容城、安新3县及周边部分区域），这是继深圳经济特区和上海浦东新区之后又一具有全国意义的新区，其区位优势明显，距离北京、天津等城市车程不超过1小时。其定位主要是北京“非首都功能”的集中承载地，推动京津冀协同发展。据此完成下列各题。1. 与当时的深圳和浦东一样，雄安新区也选择在开发程度较低的地区，主要考虑的是（    ）A. 建设成本B. 技术水平C. 产业基础D. 气候条件2. 疏解北京“非首都功能”，利于北京市（    ）A. 扩大服务范围B. 丰富城市职能C. 提高国民素质D. 改善城市环境3. 京津冀协同发展可以（    ）A. 促进三地资源优势互补B. 根治城市发展中的问题C. 实现污染物集中化处理D. 引导三地产业结构趋同题型: 综合题|难度: 一般|使用次数: 1|纠错复制收藏到空间加入选题篮查看答案解析答案：1. A2. D3. A解析：（1）开发程度较低的地区，经济相对落后，土地租金低，建设成本低，成为大型建设或新区的首选地。（2）北京“非首都功能”主要是指各类较为低端产业或污染工业、占地大的资源型产业等，这类产业的移出，有利于保护北京市的城区环境。（3）京津冀协同发展可以促进三地资源优势互补 ，但不能根治城市发展中的问题；使得污染物转移、分散；引导三地产业结构各具特色、优势并存。据此可知答案为：（1）A；（2）D；（3）A。知识点：
[知识点：]
产业转移和资源跨区域调配对区域地理环境的影响,不同区域自然环境、人类活动的差异,区域可持续发展"
"1567142626-1959","https://study.baidu.com/tiku","[题目]
“滴滴出行”是一款综合性的网络约车软件，具有查找附近可用车辆、规划最优出行路线等功能。据此完成下列各题。1. “滴滴出行”中所采用的地理信息技术主要有（    ）①GIS ②RS ③GPS ④数字地球A. ①②B. ①③C. ②④D. ③④2. 网络约车软件的推广（    ）A. 从根本上改变人们的出行方式B. 促进城市交通资源利用率的提升C. 实现绿色出行，解决城市拥堵D. 投资巨大，产品更新换代周期长题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. B2. B解析：（1）软件可以查找附近可用车辆，这需要定位，采用了GPS技术，③对，而规划出行路线需要分析，采用的是GIS技术，①对，故选B。（2）这款软件投资不大，出行方式依然是打车，没有改变出行方式也不是绿色出行，只是打车的效率更高了，提升的是交通资源利用率，故选B。据此可知答案为：（1）B （2）B。知识点：
[知识点：]
地理信息系统(GIS)在城市管理中的应用,遥感(RS)在资源普查、环境和灾害监测中的应用,全球定位系统(GPS)在定位导航中的应用,区域可持续发展,数字地球的含义"
"1567142626-2039","https://study.baidu.com/tiku","[题目]
田纳西河的水系、水文特征是（ ）①水系发达，支流众多 ②河流落差大，水力资源丰富③矿产资源丰富 ④水量丰富，流量不稳定A①②③B②③④C①②④D①③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：组合选择题可采取排除法，矿产资源丰富明显不属于河流特征，③错误。田纳西河流域受亚热带湿润性季风气候影响，降水量丰富，故水量丰富，但流量的季节变化明显，且水系发达，支流较多；而该流域内地形以山地、丘陵、平原为主，地形落差较大，水能资源丰富。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2003","https://study.baidu.com/tiku","[题目]
下列说法正确的是(    )A田纳西河流域综合开发利用水资源从防洪入手B田纳西河因冬季河水结冰，航运价值不大C田纳西河流域水能丰富，但是利用率不高D田纳西河流域防洪设施的建设使当地的人地矛盾更加突出题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：田纳西河流域经综合开发，航运价值较大，水能丰富，利用率较高，使当地的人地矛盾得到缓解；因该流域多洪涝灾害，所以其综合开发利用水资源是从防洪入手。故选A。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1964","https://study.baidu.com/tiku","[题目]
读“世界某地区局部图”图，M河（    ）A汛期出现在7月份B结冰期长C通航里程长，航运价值高D有灌溉价值题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：读图可知，M河主要流经南半球的热带草原气候区，河流汛期出现在1月份，A错。纬度低，最冷月均温在0°C以上，没有结冰期，B错。流经高原地区，径流量小，航运价值不大，C错。热带草原地区，降水季节变化大，旱季时，河流具有灌溉功能，D对。故选D。据此可知答案为：D。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1942","https://study.baidu.com/tiku","[题目]
使用遥感技术，可以快速了解我国北方遭受暴雪天气的分布范围。（    ）（判断对错）题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：遥感即遥远的感知，可利用飞机、飞船、卫星上，使用光学仪器和电子仪器，获取地面的图象。根据图象可分析出遭受暴雪天气影响的分布情况。据此可知答案为：正确。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2009","https://study.baidu.com/tiku","[题目]
下列关于田纳西河流域开发和整治的叙述，不正确的是（  ）A根治了洪灾B农林牧渔业、工业和旅游业得到迅速发展C人均收入高于全国平均水平D实现了经济效益、社会效益和生态效益的统一题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：通过综合开发与整治，田纳西河流域根治了洪灾，农林牧渔业、工业和旅游业得了迅速发展，生态环境明显改善。到20世纪80年，田纳西河流域人均收入水平已经接近全国平均水平，实现了了经济效益、社会效益和生态效益的统一知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2054","https://study.baidu.com/tiku","[题目]
下图为英国泰晤士河河口区域示意图及伦敦气候资料统计图，泰晤士河河口水闸泄洪孔关闭时时间时间夏季多于冬季。读图完成下列各题。1. 水闸的主要功能是（  ）A. 拦水发电B. 储存淡水C. 供旅游活动D. 防海水入侵2. 泰晤士河水闸关闭时，会促使水闸以上至伦敦河段（  ）A. 泥沙沉积量减少B. 泥沙沉积量增加C. 河流水质下降D. 河流含沙量增加题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. D2. A解析：⑴修建在河道和渠道上利用闸门控制流量和调节水位的低水头水工建筑物。关闭闸门可以拦洪、挡潮或抬高上游水位，以满足灌溉、发电、航运、水产、环保、工业和生活用水等需要；开启闸门，可以宣泄洪水、涝水、弃水或废水，也可对下游河道或渠道供水。在水利工程中，水闸作为挡水、泄水或取水的建筑物，应用广泛。泰晤士河水闸位于伦敦的泰晤士河，临近格林尼治，主要 用于来自海洋潮汐的防御。⑵泰晤士河水闸关闭时，海洋潮汐不能越过水闸，海洋中的泥沙不会被带至水闸以上至伦敦河段，因此会促使水闸以上至伦敦河段泥沙沉积量减少。据此可知答案为：（1）D；（2）A。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1972","https://study.baidu.com/tiku","[题目]
美国田纳西河流域内发展高耗能工业的必要条件是（    ）A水能资源丰富B铁路交通便利C信息交流通畅D地理环境优美题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：美国田纳西河流域水能资源丰富，利用水能发电，为发展高耗能工业创造必要条件，选择A。影响高耗能工业的主导因素是动力，不是交通、信息和环境。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2035","https://study.baidu.com/tiku","[题目]
珠江三角洲地区城市化发展的模式是(  )A小商品经营------个体私营企业-------工业化-------城市化B大城市扩散------乡镇企业发展-------工业化--------城市化C对外开放-------外资企业建立-------工业化--------城市化D沿边开放--------边贸发展-----------城市化题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：A模式以小商品经营推动个体经济发展的工业化特征，符合温州模式；B模式以大城市的扩展而发展乡镇企业推动工业化发展，符合江苏模式；C模式因改革开放的政策发展外资经济，而促进区域的工业区，符合珠三角模式；D模式沿边开放，边境贸易发展推动城市化，符合喀什模式。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1971","https://study.baidu.com/tiku","[题目]
如果你是一个特大城市的市长，那么你在保护和改善城市环境方面拟采取的措施（    ）①建立卫星城，开发新区                ②建设立体交通道路系统③把对环境有污染的工厂全部清除出本市  ④规划建设大量高档次住宅A①③B①④C①②D②③题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：城市化过程中，我们应该采取措施来保护和改善城市环境。如分散大城市职能，建立卫星城，开发新区：建设卫星城，向郊区分散人口和工业，控制城市中心区的规模；建立与城市经济相适应的城市发展机制；进行合理规划，改善城市交通和居住条件：合理布局城市功能区，妥善安排各种用地的相对位置；治理城市环境，对工业企业合理布局，适当分散污染源；改善交通和住房条件；加强城市绿化建设，扩大城市绿地面积等，所以本题C正确。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1941","https://study.baidu.com/tiku","[题目]
不同地物在同一光谱波段上的反射率差异越大，越容易区分。下图反映了甲、乙两类植物在生长期内两个波段上的反射率。在遥感影像上区分这两类植物，应该选择生长期内哪一天的影像最合适(　　)A①——第30天B②——第75天C③——第100天D④——第130天题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：应选择同一光谱波段上的反射率差异最大的时间段。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
